Gazette Title,Gazette Volume,Gazette Release Number,Gazette Published Date,Claim Title Deed,Claim ERF Number / Address,Claim Reference ID,Claim Date
Suid-Afrikaanse Staatskoerant,1389,19067,1998-07-24,"T10359/50,TGE3781/78",,EC&OFS6/2/2/D/1084/0/0/3,1995-11-24
Suid-Afrikaanse Staatskoerant,1390,19067,1998-07-24,"T10359/50,T32116/97",,EC&OFS6/2/2/D/1084/0/0/3,1995-11-24
Suid-Afrikaanse Staatskoerant,1391,19067,1998-07-24,"T10359/50,T31042/81",,EC&OFS6/2/2/D/1084/0/0/3,1995-11-24
Suid-Afrikaanse Staatskoerant,1388,19067,1998-07-24,"T10359/50,T31452/74",,EC&OFS6/2/2/D/1084/0/0/3,1995-11-24
Suid-Afrikaanse Staatskoerant,1400,19067,1998-07-24,"F7360/1950,F2372/1956,T10690/95",,KRP6/2/3/H/9/1300/2386/29(23322),1998-02-02
Suid-Afrikaanse Staatskoerant,1401,19067,1998-07-24,"F10043/1952,F9092/1959,T3662/1980",,KRP6/2/3/H/9/1300/2386/43(23527),1996-10-01
Suid-Afrikaanse Staatskoerant,1406,19067,1998-07-24,"T21865/1947,T10440/1997,T24507/1984,T42708/1983,T12709/1984",,KRP6/2/3/H/14/1287/771/33(5267),1997-09-15
Suid-Afrikaanse Staatskoerant,1407,19067,1998-07-24,"T11652/1952,",,KRP6/2/3/H/15/1304/38/14(4375),1995-08-30
Suid-Afrikaanse Staatskoerant,1408,19067,1998-07-24,T30938/1963,,KRP6/2/3/H/15/1304/38/75(8221),1995-11-21
Suid-Afrikaanse Staatskoerant,1399,19067,1998-07-24,"F3214/34,F9011/1958,T15198/94,T12251/75,T1749/78",,KRP6/2/3/H/9/1303/2386/9(17971),1997-02-21
Suid-Afrikaanse Staatskoerant,1402,19067,1998-07-24,"F3040/1931,F1037/1959,T51502/92",,KRP6/2/3/H/9/1300/2386/40(23513),1998-03-20
Suid-Afrikaanse Staatskoerant,1403,19067,1998-07-24,"F8078/1934,F9238/1958,T18608/71",,KRP6/2/3/H/9/1300/2386/24(22783),1998-02-10
Suid-Afrikaanse Staatskoerant,1475,19085,1998-07-31,"T11088/48,T9233/64",,KRK6/2/3/A/9/27/12314/213(S454),1997-04-14
Suid-Afrikaanse Staatskoerant,1404,19067,1998-07-24,"F2596/1946,F11189/46,F770/1961,T25070/85,T25070/85,T8820/62",,KRP6/2/3/H/9/1300/2386/48(24148),1998-04-19
Suid-Afrikaanse Staatskoerant,1405,19067,1998-07-24,"F3817/1945,F5639/1957,T21769/97",,KRP6/2/3/H/9/1300/1418/11(24627),1998-06-02
Suid-Afrikaanse Staatskoerant,1415,19067,1998-07-24,"T4042/1976,T5178/1964,T7498/1961",,KRN6/2/3/E/8/817/2721/38,1994-03-11
Suid-Afrikaanse Staatskoerant,1416,19067,1998-07-24,"T8984/1971,T8983/1971",,KRN6/2/3/E/8/817/2716/2890,1997-06-19
Suid-Afrikaanse Staatskoerant,1417,19067,1998-07-24,"T13080/1998,T16999/1967",,KRN6/2/3/E/8/817/2721/21,1996-06-20
Suid-Afrikaanse Staatskoerant,1418,19067,1998-07-24,"T19151/1987,T3216/1963",,KRN6/2/3/E/3/38/872/1857/333,1995-10-02
Suid-Afrikaanse Staatskoerant,1409,19067,1998-07-24,T23644/1963,,KRP6/2/3/H/15/1304/38/315(24280),1996-04-09
Suid-Afrikaanse Staatskoerant,1410,19067,1998-07-24,T9656/1962,,KRP6/2/3/H/15/1304/38/852(19136),1997-06-18
Suid-Afrikaanse Staatskoerant,1411,19067,1998-07-24,"T9655/1962,T9656/1962",,KRP6/2/3/H/15/1304/38/851(19062),1997-06-18
Suid-Afrikaanse Staatskoerant,1412,19067,1998-06-24,T28440/1972,,KRP6/2/3/H/15/1304/38/76(8223),1996-04-09
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T12336/1944,,KRP 6/2/2/J/7/0/0/1(23769),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T12328/1973,,KRP6/2/2/J/7/0/0/2(23790),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T7409/1939,,KRP6/2/2/J/7/0/0/3(23791),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T9601/1922,,KRP6/2/2/J/7/0/0/4(23802),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T2552/1936,,KRP6/2/2/J/7/0/0/5(23803),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T13054/1922,,KRP6/2/2/J/7/0/0/6(23805),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T8610/1921,,KRP6/2/2/J/7/0/0/8(23808),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,TI3884/1944,,KRP6/2/2/J/7/0/0/9(23809),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,"T11831/1925,T11832/1925",,KRP6/2/2/J/7/0/0/10(23810),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,TI3051/1922,,KRP6/2/2/J/7/0/0/11(23811),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T12338/1944,,KRP6/2/2/J/7/0/0/12(23812),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,TI0493/1956,,KRP6/2/2/J/7/0/0/14(23814),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T6422/1956,,KRP6/2/2/J/7/0/0/15(23816),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T21694/1949,,KRP6/2/2/J/23/0/0/73(23792),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T15332/1956,,KRP6/2/2/J/23/0/0/74 (23801),1998-03-14
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,T13053/1922,,KRP6/2/2/J/23/0/0/75(23804),1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,KRP6/2/2/J/23/0/0/76(23815),,T6419/1956,1998-03-20
Suid-Afrikaanse Staatskoerant,1413,19067,1998-07-24,"T12609/1954,T51085/83,T51088/83,T51087/83,T5I089/83,T51086/83",,KRP6/2/2/J/13/0/0/39(19140),1998-03-06
Suid-Afrikaanse Staatskoerant,1439,19085,1998-07-31,"T9351/42,T12813/65",,KRK6/2/3/A/24/184/1761/25(478),1998-07-31
Suid-Afrikaanse Staatskoerant,1441,19085,1998-07-31,"T8393/57,T10632/59,T4464/64",,KRK6/2/3/A/24/184/1761/13(W194),1998-07-31
Suid-Afrikaanse Staatskoerant,1440,19085,1998-07-31,"T3676/36,T9269/61",,KRK 6/2/3/A/25/82/1764/164 (Z16),1997-03-25
Suid-Afrikaanse Staatskoerant,1437,19085,1998-07-31,"T2151/61,T6290/62,T32151/77",,KRK6/2/3/A/31/68/2195/11(C111),1997-05-07
Suid-Afrikaanse Staatskoerant,1438,19085,1998-07-31,"Tl0477/13,T15253/65",,KRK6/2/3/A/24/184/1761/24(A479),1997-07-09
Suid-Afrikaanse Staatskoerant,1420,19067,1998-07-24,"T27776/1987,T4439/1971",,KRN6/2/3/E/8/817/2716/116,1998-05-19
Suid-Afrikaanse Staatskoerant,1421,19067,1998-07-24,G7638/1909,,KRN6/2/2/E/2/0/0/616/C,1996-08-14
Suid-Afrikaanse Staatskoerant,1434,19085,1998-07-31,T554/74,,KRK 6/2/3/A/14/162/1145/7 (A351),1997-07-07
Suid-Afrikaanse Staatskoerant,1436,19085,1998-07-31,"T19889/69,T7611/76",,KRK 6/2/3/A/9/27/12314/192 (H140),1996-07-19
Suid-Afrikaanse Staatskoerant,1435,19085,1998-07-31,"T47922/92,T4587/96",,KRK 6/2/3/ A/13/3/1493/2(C159),1996-11-12
Suid-Afrikaanse Staatskoerant,1446,19085,1998-07-31,"T10376/57,T1967/59,T1968/68,T16333/44,T3885/59,T9732/51,T6899/39,T10369/53,T28455/82,TT44164/82",,KRK6/2/3/A/10/2778/903/0(N72),1996-09-26
Suid-Afrikaanse Staatskoerant,1449,19085,1998-07-31,"T2606/61,T8828/72",,KRK 6/2/3/A/13/3/2700/436 (Z5),1996-05-07
Suid-Afrikaanse Staatskoerant,1451,19085,1998-07-31,"T7971/43,T30168/70",,KRK6/2/3/A/13/3/1051/158(S203),1996-08-27
Suid-Afrikaanse Staatskoerant,1442,19085,1998-07-31,"Tl2917/28,T33656/75",,KRK6/2/3/A/24/184/1761/34(863),1996-01-30
Suid-Afrikaanse Staatskoerant,1443,19085,1998-07-31,"T10767/55,T8054/68,T10858/65",,KRK 6/2/3/A/42/2711/391/41 (8160),1996-06-26
Suid-Afrikaanse Staatskoerant,1444,19085,1998-07-31,"T1538/30,T29105/65",,KRK6/2/3/A/24/184/1761/6 (C249),1996-07-09
Suid-Afrikaanse Staatskoerant,1445,19085,1998-07-31,"Tl2571/52,Tl2805/61",,KRK 6/2/3/A/9/27/12314/193 (Pl32),1996-06-26
Suid-Afrikaanse Staatskoerant,1448,19085,1998-07-31,"T2274/49,T7445/63",,KRK 6/2/3/A/2/23/1794/60 (S322),1996-11-28
Suid-Afrikaanse Staatskoerant,1450,19085,1998-07-31,"T5144/10,T21280/75,T20866/76,T9320/77",,KRK6/2/3/A/14/162/1145/6(F101),1996-09-30
Suid-Afrikaanse Staatskoerant,1447,1905,1998-07-31,"T2628/52,T17413/61",,KRK 6/2/3/A/9/27/12314/178 (M252),1996-09-30
Suid-Afrikaanse Staatskoerant,1456,19085,1998-07-31,"T22776/48,T15847/72",,KRK6/2/3/A/25/82/1764/700(A26),1995-10-09
Suid-Afrikaanse Staatskoerant,1453,19085,1998-07-31,"Tl754/32,T20511/63",,KRK6/2/3/A/9127/12314/180(H67),1996-02-28
Suid-Afrikaanse Staatskoerant,1455,19085,1998-07-31,"T6150/60,T10567/64,T6151/60,T16428/62",,KRK6/2/3/9/27/12314/108(H94),1996-05-21
Suid-Afrikaanse Staatskoerant,1454,19085,1998-07-31,"T7588/51,T2063/64",,KRK 6/2/3/A/9/27/12314/165 (H65),1996-03-18
Suid-Afrikaanse Staatskoerant,1460,19085,1998-07-31,"T251/23,T5465/62",,KRK 6/2/3/A/9/27/12314/224 (A391),1997-01-17
Suid-Afrikaanse Staatskoerant,1461,19085,1998-07-31,"Tl6761/52,T6469/61",,KRK 6/2/3/A/9/27/12314/225 (A444),1997-03-27
Suid-Afrikaanse Staatskoerant,1452,19085,1998-07-31,"T10824/54,T31060/65",,KRK 6/2/3/A/42/3/391/237 (G19),1995-10-04
Suid-Afrikaanse Staatskoerant,1458,19085,1998-07-31,"T10719/42,T2327/62",,KRK 6/2/3/A/9/27/12314/158 (A205),1996-05-07
Suid-Afrikaanse Staatskoerant,1457,19085,1998-07-31,"T9371/34,T10982/59",,KRK 6/2/3/2/15/151/27 (A155),1996-05-21
Suid-Afrikaanse Staatskoerant,1459,19085,1998-07-31,"T1985/68,T1986/68",,KRK 6/2/3/A/9/27/12314/223 (A334),1996-11-01
Suid-Afrikaanse Staatskoerant,1471,19085,1998-07-31,"T12988/52,T24266/65",,KRK6/2/3A/9/27/12314/206(H184),1996-11-01
Suid-Afrikaanse Staatskoerant,1463,19085,1998-07-31,"T8102/18,Tl6159/64",,KRK 6/2/3/A/25/82/1764/175 (J156),1996-05-14
Suid-Afrikaanse Staatskoerant,1464,19085,1998-07-31,"Tl6629/50,T6392/71",,KRK6/2/3/A/33/72/2269/20(J219),1996-11-15
Suid-Afrikaanse Staatskoerant,1469,19085,1998-07-31,"T5083/S4,T13280/62",,KRK6/2/3/A/9/27/12314/222(A287),1996-09-10
Suid-Afrikaanse Staatskoerant,1470,19085,1998-07-31,"T516/47,T17848/67",,KRK6/2/3/A/9/27/12314/202(H58),1996-02-12
Suid-Afrikaanse Staatskoerant,1462,19085,1998-07-31,"Tl0850/40,T16601/67",,KRK6/2/3/A/9/27/12314/226(B59),1996-01-25
Suid-Afrikaanse Staatskoerant,1467,19085,1998-07-31,"T17747/50,Tl3759/75",,KRK6/2/3/A/9/27/12314/215(R62),1996-06-26
Suid-Afrikaanse Staatskoerant,1468,19085,1998-07-31,"Tl1206/37,T7227/61",,KRK6/2/3/A/9/27/12314/217(M393),1996-12-11
Suid-Afrikaanse Staatskoerant,1466,19085,1998-07-31,"T12711/55,T15230/62",,KRK6/2/3/A/9/27/12314/214(R77),1996-09-27
Suid-Afrikaanse Staatskoerant,1465,19085,1998-07-31,"T7205/58,T9938/65",,KRK6/2/3/A/33/72/2269/21(P196),1996-11-21
Suid-Afrikaanse Staatskoerant,1476,19085,1998-07-31,"T14151/53,T18219/66",,KRK6/2/3/A/25/82/1764/174(A369),1997-03-04
Suid-Afrikaanse Staatskoerant,1477,19085,1998-07-31,"T17457/60,T28943/73",,KRK6/2/3/A/31/68/2195/14(S209),1996-07-01
Suid-Afrikaanse Staatskoerant,1472,19085,1998-07-31,"T1267/43,T18383/67",,KRK6/2/3/A/9/27/12314/207(H157),1996-09-30
Suid-Afrikaanse Staatskoerant,1474,19085,1998-07-31,"T17476/55,T7790/70",,KRK6/2/3/A/9/27/12314/209(H196),1996-11-29
Suid-Afrikaanse Staatskoerant,1473,19085,1998-07-31,"Tl2356/51,T9307/50,T4339/64,T6241/64",,KRK6/2/3/A/9/27/12314/208(H190),1996-11-29
Suid-Afrikaanse Staatskoerant,1478,19085,1998-07-31,"T16023/55,T130/60",,KRK6/2/3/A/42/2711/2086/16(M119),1996-04-01
Suid-Afrikaanse Staatskoerant,1479,19085,1998-07-31,"T16297/60,T30675/75",,KRK6/2/3/A/42/2711/2682/55(M494),1997-03-27
Suid-Afrikaanse Staatskoerant,1480,19085,1998-07-31,"T17264/50,T29225/68",,KRK6/2/3/A/42/3/1989/0(A65),1995-11-09
Suid-Afrikaanse Staatskoerant,1481,19085,1998-07-31,"T5943/55,T13780/71",,KRK6/2/3/A/42/3/1989/681(H30),1995-09-29
Suid-Afrikaanse Staatskoerant,21,21955,2001-01-05,T19416/2000,,EC6/2/3/D/67/748/831/51,1998-12-17
Suid-Afrikaanse Staatskoerant,22,21955,2001-01-05,,Erf1436,EC 6/2/3/D/67/748/831/3,1998-12-28
Suid-Afrikaanse Staatskoerant,23,21955,2001-01-05,T43062/2000,,EC 6/2/3/D/20/748/831/11,1998-12-20
Suid-Afrikaanse Staatskoerant,23,21955,2001-01-05,T4633/1965,,EC 6/2/3/D/67/748/831/28,1998-12-27
Suid-Afrikaanse Staatskoerant,35,21955,2001-01-05,T17059/1981,,EC 6/2/3/D/67/748/831/33,1998-12-30
Suid-Afrikaanse Staatskoerant,75,21969,2001-01-12,"QNF5-25/1908,2363/1995",,EC 6/2/3/D/88/649/1926/43,1998-12-23
Suid-Afrikaanse Staatskoerant,101,21969,2001-01-12,TL104368/1997,,EC 6/2/3/D/88/649/1926/20,1998-12-31
Suid-Afrikaanse Staatskoerant,176,21991,2001-01-26,T12857/2000,,EC 6/2/3/D/78/611/44/19,1998-12-29
Suid-Afrikaanse Staatskoerant,199,21991,2001-01-26,"T3771/51,T12571/62",,KRK 6/2/3/A/3/23/0/38 (A386),1997-01-08
Suid-Afrikaanse Staatskoerant,199,21991,2001-01-26,"T4430/30,T16764/63",,KRK 6/2/3/A/4/12314/0/535 (P259),1997-02-21
Suid-Afrikaanse Staatskoerant,204,21991,2001-01-26,"T10537/44,T14857/80",,KRK 6/2/3/A/12/0/1236/10 (B816),1998-12-18
Suid-Afrikaanse Staatskoerant,205,21991,2001-01-26,"T16054/57,T22807/64,T3253/49,T6235/65",,KRK 6/2/A/4/12314/0/24 (A376),1996-11-08
Suid-Afrikaanse Staatskoerant,206,21991,2001-01-26,"T994/50,T11318/62",,KRK 6/2/3/A/4/12314/0/219 (H255),1997-04-01
Suid-Afrikaanse Staatskoerant,209,21991,2001-01-26,"T652/47,T6207/66",,KRK 6/2/3/A/3/15/0/70 (P141),1996-07-19
Suid-Afrikaanse Staatskoerant,209,21991,2001-01-26,"T15566/45,T15855/60",,KRK 6/2/3/A/4/12314/0/286 (J560),1997-05-21
Suid-Afrikaanse Staatskoerant,210,21991,2001-01-26,"T15566/45,T15855/60",,KRK 6/2/3/A/4/12314/0/286 (J560),1997-05-21
Suid-Afrikaanse Staatskoerant,210,21991,2001-01-26,T11137/1940,,KRP 739,2001-01-26
Suid-Afrikaanse Staatskoerant,213,21991,2001-01-26,T11137/1940,,KRP 739,2001-01-26
Suid-Afrikaanse Staatskoerant,243,21991,2001-01-26,"T15589/2000,T15588/2000,T15587/2000,T31295/1997,T15586/2000,T42376/2000,T15585/2000,T15591/2000,T9942/1987,T31291/1997,T20951/1996,T6757/1986,T7077/1985,T22958/1987,T5511/1998,T32090/2000,T5511/1998,T7077/1985,T9942/1987,T13483/1996,T9942/1987,T5551/1998",,KRN6/2/2/E/17/0/0/0120,1998-06-01
Suid-Afrikaanse Staatskoerant,282,22011,2001-02-02,"T392/1974,T451/1942",, ,1996-11-03
Suid-Afrikaanse Staatskoerant,349,22047,2001-02-16,"T3303/31,T3397/23,T30293/70,T3513/79",,KRK6/2/3/A/1/0/331/1981 (H88),1996-05-21
Suid-Afrikaanse Staatskoerant,350,22047,2001-02-16,"T2890/43,T17398/80",,KRK6/2/3/A/6/0/1080/3(A680),1998-12-30
Suid-Afrikaanse Staatskoerant,1492,19085,1998-07-31,"T16473/1985,T16477/1971",,KRN 6/2/3/E/8/817/2722/77,1996-05-28
Suid-Afrikaanse Staatskoerant,1493,19085,1998-07-31,"T12197/1993,T1156/1973",,KRN6/2/3/E/817/2727/6,1996-03-25
Suid-Afrikaanse Staatskoerant,1494,19085,1998-07-31,"T35757/1997,T28408/1983",,KRN 6/2/3/E/8117/2716/911,1996-08-13
Suid-Afrikaanse Staatskoerant,1495,19085,1998-07-31,T2871/1991.T5698/1971,,KRN 6/2/2/E/17/0/0/205,1995-06-08
Suid-Afrikaanse Staatskoerant,1495,19085,1998-07-31,"T2871/1991,T5698/1971",,KRN 6/2/2/E/17/0/0/206,1995-07-31
Suid-Afrikaanse Staatskoerant,1495,19085,1998-07-31,"T2871/1991,T12890/1970",,KRN 6/2/2/E/17/0/0/209,1995-07-05
Suid-Afrikaanse Staatskoerant,1495,19085,1998-07-31,"T2871/1991,T12888/1970",,KRN 6/2/2/E/17/0/0/77,1995-05-20
Suid-Afrikaanse Staatskoerant,1495,19085,1998-07-31,"T2871/1991,T5696/1970",,KRN 6/2/2/E/17/0/0/552,1995-08-15
Suid-Afrikaanse Staatskoerant,1495,19085,1998-07-31,"T2871/1991,T12885/1970",,KRN 6/2/2/E/17/0/0/39,1995-07-20
Suid-Afrikaanse Staatskoerant,1495,19085,1998-07-31,"T2871/1991,T12884/1970.",,KRN 6/2/2/E/17/0/0/207,1995-07-03
Suid-Afrikaanse Staatskoerant,1495,19085,1998-07-31,"T2871/1991,T12891/1970",,KRN 6/2/2/E/17/0/0/790,1995-07-03
Suid-Afrikaanse Staatskoerant,1496,19085,1998-07-31,"T12504/1966,T12503/1966",,KRN 6/2/3/E8/817/2710/1,1996-07-08
Suid-Afrikaanse Staatskoerant,1497,19085,1998-07-31,"T17492/1990,T9424/1967",,KRN 612/3/E/8/817/2716/1230,1996-07-16
Suid-Afrikaanse Staatskoerant,1498,19085,1998-07-31,"T29874/1991,T35757/1997,T29874/1991,T94511972,T28409/1983,T5876/1972",,KRN 6/2/3/E/8/817/2716/911,1996-08-13
Suid-Afrikaanse Staatskoerant,1499,19085,1998-07-31,"T29874/1991,T8124/1964",,KRN 6/2/3/E/8/817/2716/2113,1996-07-26
Suid-Afrikaanse Staatskoerant,350,22047,1998-12-30,"T2690/43,T17398/80",,KRK6/2/3/A/6/0/1080/3 (A680),1998-12-30
Suid-Afrikaanse Staatskoerant,351,22047,2001-02-16,"T11608/64,T13429/70",,KRK6/2/3/A/1/0/331/2008 (H9),1995-08-01
Suid-Afrikaanse Staatskoerant,359,22047,2001-02-16,"T26517/65,T31677/70",,KRK6/2/3/A/1/0/331/320 (K147),1996-12-27
Suid-Afrikaanse Staatskoerant,359,22047,2001-02-16,"T1476/1988,T1475/1988,T487/1977,T920/1977",,KRP 6/2/3/30/404/2522/14(16590),1996-08-29
Suid-Afrikaanse Staatskoerant,466,22106,2001-03-09,"T1476/1988,T1475/1988,T487/1977,T920/1977",,KRP 6/2/3/30/404/2522/14(16590),1996-08-29
Suid-Afrikaanse Staatskoerant,485,22123,2001-03-16,T14376/1945,,F0645,1998-04-29
Suid-Afrikaanse Staatskoerant,498,22123,2001-03-16,T8253/1944,,F0480,1998-08-05
Suid-Afrikaanse Staatskoerant,498,22123,2001-03-16,T88999/1995,,N0193,1995-10-18
Suid-Afrikaanse Staatskoerant,587,22137,2001-03-16,T88999/1995,,N0193,1995-10-18
Suid-Afrikaanse Staatskoerant,595,22137,2001-03-16,T50477/1983,,N0147,1995-11-02
Suid-Afrikaanse Staatskoerant,615,22137,2001-03-16,"T26471/1960,T50477/1983",,N0194,1996-06-07
Suid-Afrikaanse Staatskoerant,616,22137,2001-03-16,"T21219/1984,T32195/1963",,N0041,1996-01-19
Suid-Afrikaanse Staatskoerant,635,22145,2001-03-23,"T13105/59,T3309/63",,KRK 6/2/3/A/4/12314/0/21 (A438),1997-03-26
Suid-Afrikaanse Staatskoerant,636,22145,2001-03-23,"T10191/58,T13317/19",,KRK 6/2/3/A/3/15/0/48 (M98),1996-02-27
Suid-Afrikaanse Staatskoerant,637,22145,2001-03-23,"T28741/65,T644/44",,KRK 6/2/3/A/4/12314/0/499 (P91),1996-02-13
Suid-Afrikaanse Staatskoerant,638,22145,2001-03-23,"T109/46,T22566/64",,KRK 6/2/3/A/4/12314/0/250 (J241),1997-03-27
Suid-Afrikaanse Staatskoerant,639,22145,2001-03-23,"T13106/59,T7983/63",,KRK 6/2/3/A/4/2117/O/3 (A458),1997-04-15
Suid-Afrikaanse Staatskoerant,640,22145,2001-03-23,"T17243/56,T18668/60,T8973/63",,KRK 6/2/3/A/3/23/0/48 (M1420),1998-11-16
Suid-Afrikaanse Staatskoerant,641,22145,2001-03-23,"T2586/40,T12721/63",,KRK 6/2/3/A/4/23/0/72 (Y1),1996-01-10
Suid-Afrikaanse Staatskoerant,642,22145,2001-03-23,"T19500/69,T14794/71",,KRK 6/2/3/A/1/0/1123/1 (V111),1998-12-02
Suid-Afrikaanse Staatskoerant,643,22145,2001-03-23,"T17149/48,T6304/64",,KRK 6/2/3/A/4/12314/0/515 (P147),1996-08-27
Suid-Afrikaanse Staatskoerant,644,22145,2001-03-23,"T13803/56,T12841/61,T72361/91,T46151/99",,KRK 6/2/3/A/4/12314/0/673 (T23),1995-11-21
Suid-Afrikaanse Staatskoerant,645,22145,2001-03-23,"T24895/77,T17722/79",,KRK 6/2/3/A/1/0/1794/89 (W133),1996-02-14
Suid-Afrikaanse Staatskoerant,646,22145,2001-03-23,"T12587/79,T4706/65",,KRK 6/2/3/A/4/12314/0/749 (W52),1996-04-04
Suid-Afrikaanse Staatskoerant,649,22145,2001-03-23,"T11992/46,T1930579",,KRK6/2/3/A/10/28/0/314 (D244),1996-12-02
Suid-Afrikaanse Staatskoerant,650,22145,2001-03-23,"T16755/45,T2585/69",,KRK6/2/3/A/1/0/331/177 (H33),1995-10-27
Suid-Afrikaanse Staatskoerant,650,22145,2001-03-23,"T9505/55,T22513/71",,KRK6/2/3/A/1/0/331/478 (G100),1996-09-27
Suid-Afrikaanse Staatskoerant,651,22145,2001-03-23,"T9505/55,T22513/71",,KRK6/2/3/A/1/0/331/478 (G100),1996-09-27
Suid-Afrikaanse Staatskoerant,652,22145,2001-03-23,"T8205/37,T31044/71",,KRK6/2/3/A/1/0/331/190 (B54),1995-11-30
Suid-Afrikaanse Staatskoerant,653,22145,2001-03-23,"T28889/48,T5895/71",,KRK6/2/3/A/1/0/331/222 (C68),1996-04-11
Suid-Afrikaanse Staatskoerant,654,22145,2001-03-23,"T5839/54,T6917/59,T3690/71",,KRK6/2/3/A/1/0/331/1384 (G71),1996-06-12
Suid-Afrikaanse Staatskoerant,655,22145,2001-03-23,"T18855/50,T12180/58,T26020/65,T19934/72",,KRK6/2/3/A/1/0/331/2237 (A151),1996-04-29
Suid-Afrikaanse Staatskoerant,656,22145,2001-03-23,"T13970/41,T1044/44,T429/72",,KRK6/2/3/A/1/0/331/2065 (A385),1996-12-27
Suid-Afrikaanse Staatskoerant,657,22145,2001-03-23,"T2869/06,T19624/75",,KRK6/2/3/A/1/0/331/114 (A509),1997-12-10
Suid-Afrikaanse Staatskoerant,658,22145,2001-03-23,"T8428/65,T305/70",,KRK6/2/3/A/1/0/331/1097 (A97),1996-01-11
Suid-Afrikaanse Staatskoerant,663,22145,2001-03-23,"T2250/49,T13106/69",,KRK6/2/3/A/1/0/331/562,1996-06-12
Suid-Afrikaanse Staatskoerant,674,22151,2001-03-23,40225/1976,,A 1574,1998-11-20
Suid-Afrikaanse Staatskoerant,688,22151,2001-03-23,33555/1971,,A 0929,1995-11-08
Suid-Afrikaanse Staatskoerant,689,22151,2001-03-23,36202/1965,,A 0952,1996-02-16
Suid-Afrikaanse Staatskoerant,694,22151,2001-03-23,45688/1964,,A 1084,1995-12-14
Suid-Afrikaanse Staatskoerant,697,22151,2001-03-23,26974/1965,,A 0690,1998-11-04
Suid-Afrikaanse Staatskoerant,714,22151,2001-03-23,T20676/1972,,A 0334,1998-12-26
Suid-Afrikaanse Staatskoerant,764,22163,2001-03-30,F.9852/1963,,C 0235,1998-12-28
Suid-Afrikaanse Staatskoerant,765,22163,2001-03-30,T39599/75,,B 0752,1996-01-06
Suid-Afrikaanse Staatskoerant,769,22163,2001-03-30,T39599/75,,B 0790,1995-12-07
Suid-Afrikaanse Staatskoerant,776,22163,2001-03-30,T39599/75,,B 0047,1998-12-17
Suid-Afrikaanse Staatskoerant,783,22163,2001-03-30,T50477/83,,B 0388,1995-09-17
Suid-Afrikaanse Staatskoerant,837,22223,2001-04-20,"T1791/52,T14964/68",,A131,1996-03-26
Suid-Afrikaanse Staatskoerant,838,22223,2001-04-20,"T4542/44,T20655/76",,KRK 6/2/3/A/1/0/1794/103 (A319),1996-11-26
Suid-Afrikaanse Staatskoerant,839,22223,2001-04-20,"T23438/47,T2749/63",,KRK 6/2/3/A/3/23/0/14 (G65),1996-05-13
Suid-Afrikaanse Staatskoerant,840,22223,2001-04-20,"T47922/92,T4587/96",,KRK 6/2/2/A/1/0/0/33 (C159),1996-11-12
Suid-Afrikaanse Staatskoerant,841,22223,2001-04-20,"T10449/59,T11719/67",,KRK 6/2/3/A/4/12314/0/737 (W140),1996-11-25
Suid-Afrikaanse Staatskoerant,844,22223,2001-04-20,"T9416/54,T21247/66",,KRK 6/2/3/A/1/0/2074/1 (A471),1997-04-03
Suid-Afrikaanse Staatskoerant,846,22223,2001-04-20,"T10144/48,T2600/57,T34977/69",,KRK 6/2/3/A/4/12314/0/1020 (J206),1996-10-14
Suid-Afrikaanse Staatskoerant,848,22223,2001-04-20,"T12973;/56,T2402/62",,V15,1995-09-07
Suid-Afrikaanse Staatskoerant,849,22223,2001-04-20,"T13393/47,T17749/47,T757/45,T19138/71,T8377/71,T19137/71,T23061/80",,KRK 6/2/3/A/1/0/1368/42 (K93),1996-06-12
Suid-Afrikaanse Staatskoerant,852,22223,2001-04-20,"T6511/66,T10240/68",,KRK 6/2/3/A/3/23/0/82 ( W21 ),1995-11-30
Suid-Afrikaanse Staatskoerant,854,22223,2001-04-20,"T8199/40,T17285/57",,KRK 6/2/3/A/4/12314/0/979 (M343,1996-11-29
